TransactionID	CustomerID	CustomerDOB	CustomerGender	CustomerLocation	CustomerAccountBalance	TransactionDate	TransactionTime	TransactionAmount	Customer Age	Account Bal Status	TransactionMonth	TransactionDay	Age Range	Clean Customer Age	Customer Cluster
T228016	C1033027	Friday, March 17, 1989	M	MUMBAI	179202.62	Sunday, August 7, 2016	12:41:00 AM	47.42	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T228080	C3629143	Sunday, December 10, 1989	M	MUMBAI	6428.08	Sunday, August 7, 2016	1:52:00 PM	279	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T228260	C6218965	Friday, April 21, 1989	M	MUMBAI	72119.88	Monday, August 8, 2016	10:59:00 PM	154	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T228269	C6296476	Tuesday, May 16, 1989	M	MUMBAI	7025.73	Sunday, August 7, 2016	12:07:00 AM	290	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T228945	C3639121	Tuesday, February 21, 1989	M	MUMBAI	76.06	Sunday, August 7, 2016	12:31:00 PM	1224	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T229547	C3532436	Sunday, November 19, 1989	M	MUMBAI	53960.59	Sunday, August 7, 2016	11:04:00 AM	577.68	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T230108	C8732666	Tuesday, September 5, 1989	M	MUMBAI	993533.5	Sunday, August 7, 2016	3:17:00 PM	753	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T230281	C3645181	Monday, September 4, 1989	M	MUMBAI	73588.16	Sunday, August 7, 2016	12:10:00 PM	2530	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T230341	C7821713	Sunday, August 6, 1989	M	MUMBAI	22755.76	Sunday, August 7, 2016	3:58:00 PM	242	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T230602	C5932643	Tuesday, September 5, 1989	M	MUMBAI	993533.5	Sunday, August 7, 2016	3:31:00 PM	173	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T230949	C3448368	Tuesday, June 20, 1989	M	MUMBAI	17.17	Sunday, August 7, 2016	12:00:00 PM	2500	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T230997	C5224966	Thursday, February 2, 1989	M	MUMBAI	49240.63	Sunday, August 7, 2016	10:55:00 AM	2309	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T231092	C2033043	Sunday, April 23, 1989	M	MUMBAI	59.54	Sunday, August 7, 2016	4:16:00 PM	785	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T231131	C7341050	Friday, November 3, 1989	M	MUMBAI	17509.78	Sunday, August 7, 2016	1:14:00 PM	910	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T231387	C7312457	Wednesday, September 13, 1989	M	MUMBAI	66142.07	Sunday, August 7, 2016	1:35:00 PM	676.01	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T231587	C4922679	Monday, May 22, 1989	M	MUMBAI	3679.03	Sunday, August 7, 2016	12:58:00 PM	1669.7	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T231591	C4729921	Wednesday, June 14, 1989	M	MUMBAI	42507.2	Sunday, August 7, 2016	1:24:00 PM	215	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T232115	C8538674	Saturday, October 7, 1989	M	MUMBAI	116459.8	Sunday, August 7, 2016	12:27:00 PM	1051	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T232354	C5345169	Monday, September 4, 1989	M	MUMBAI	73588.16	Sunday, August 7, 2016	12:15:00 PM	667	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T232601	C1331028	Thursday, December 28, 1989	M	MUMBAI	3317.37	Sunday, August 7, 2016	12:14:00 PM	935	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T232647	C8312983	Friday, November 3, 1989	M	MUMBAI	10921.65	Sunday, August 7, 2016	11:35:00 AM	2998	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T232818	C5723743	Sunday, June 25, 1989	M	MUMBAI	10329.72	Sunday, August 7, 2016	4:10:00 PM	1499	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T233336	C1713337	Friday, July 14, 1989	M	MUMBAI	7165.54	Sunday, August 7, 2016	1:56:00 PM	2233	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T233810	C6840124	Tuesday, October 3, 1989	M	MUMBAI	31862.89	Sunday, August 7, 2016	1:51:00 PM	1169	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T233853	C9077779	Saturday, July 1, 1989	M	MUMBAI	8125.58	Sunday, August 7, 2016	1:25:00 PM	1100	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T234724	C8222690	Monday, May 22, 1989	M	MUMBAI	3679.03	Sunday, August 7, 2016	2:13:00 PM	1372	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T234976	C8921758	Sunday, August 6, 1989	M	MUMBAI	22755.76	Sunday, August 7, 2016	4:06:00 PM	290.19	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T235346	C7234249	Wednesday, May 31, 1989	M	MUMBAI	10463.65	Sunday, August 7, 2016	2:12:00 PM	150	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T235363	C3624350	Friday, September 8, 1989	M	MUMBAI	10980.76	Sunday, August 7, 2016	2:27:00 PM	370	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T235924	C5139944	Saturday, September 16, 1989	M	MUMBAI	60714.54	Sunday, August 7, 2016	2:21:00 PM	200	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T236523	C9018380	Friday, June 9, 1989	M	MUMBAI	122789.81	Sunday, August 7, 2016	3:15:00 PM	789.15	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T236680	C8141650	Wednesday, September 27, 1989	M	MUMBAI	46380.94	Sunday, August 7, 2016	6:40:00 PM	230	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T237018	C1917348	Wednesday, November 8, 1989	M	MUMBAI	19450.36	Sunday, August 7, 2016	9:11:00 AM	150	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T237312	C7773782	Monday, May 8, 1989	M	MUMBAI	8567.29	Sunday, August 7, 2016	3:18:00 PM	575	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T237433	C4112449	Wednesday, September 13, 1989	M	MUMBAI	66142.07	Sunday, August 7, 2016	12:52:00 PM	1999	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T237448	C6018780	Monday, October 23, 1989	M	MUMBAI	134700.02	Sunday, August 7, 2016	7:40:00 AM	3100.58	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T237560	C8612334	Friday, January 6, 1989	M	MUMBAI	3273.75	Sunday, August 7, 2016	6:13:00 PM	1599	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T237687	C9028742	Monday, October 16, 1989	M	MUMBAI	29947.08	Sunday, August 7, 2016	4:48:00 PM	560	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T237745	C6931849	Tuesday, October 17, 1989	M	MUMBAI	22042.15	Sunday, August 7, 2016	5:01:00 PM	989	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T238087	C4130967	Wednesday, August 9, 1989	M	MUMBAI	9961.78	Sunday, August 7, 2016	11:09:00 AM	150	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T238333	C6030974	Wednesday, August 9, 1989	M	MUMBAI	9961.78	Sunday, August 7, 2016	11:08:00 AM	4001	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T238436	C5638671	Saturday, October 7, 1989	M	MUMBAI	116459.8	Sunday, August 7, 2016	9:27:00 PM	170.11	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T238560	C9017374	Wednesday, November 8, 1989	M	MUMBAI	19450.36	Sunday, August 7, 2016	11:48:00 AM	417	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T238619	C1427567	Tuesday, May 2, 1989	M	MUMBAI	13544.49	Sunday, August 7, 2016	5:29:00 PM	170	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T239115	C3228321	Monday, August 7, 1989	M	MUMBAI	124043.6	Sunday, August 7, 2016	5:02:00 PM	404	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T239651	C2221733	Sunday, August 6, 1989	M	MUMBAI	22755.76	Sunday, August 7, 2016	5:03:00 PM	323	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T239950	C5618982	Friday, April 21, 1989	M	MUMBAI	72119.88	Sunday, August 7, 2016	5:12:00 PM	559	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T239960	C1431092	Friday, April 28, 1989	M	MUMBAI	9300.92	Sunday, August 7, 2016	5:37:00 PM	1280	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T240613	C4733054	Sunday, April 23, 1989	M	MUMBAI	59.54	Sunday, August 7, 2016	4:50:00 PM	400	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T240617	C8723791	Sunday, June 25, 1989	M	MUMBAI	10329.72	Sunday, August 7, 2016	4:12:00 PM	2000	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T241198	C7718847	Monday, September 25, 1989	M	MUMBAI	606.32	Sunday, August 7, 2016	4:35:00 PM	338	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T241456	C4913150	Thursday, June 1, 1989	M	MUMBAI	23804.18	Sunday, August 7, 2016	6:36:00 PM	312	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T241913	C1116760	Wednesday, April 26, 1989	M	MUMBAI	3949.05	Sunday, August 7, 2016	4:50:00 PM	262.74	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T242029	C8325277	Friday, May 19, 1989	M	MUMBAI	8211.95	Sunday, August 7, 2016	2:13:00 PM	2939	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T242330	C3883658	Friday, September 29, 1989	M	MUMBAI	126984.13	Sunday, August 7, 2016	7:19:00 PM	513.44	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T242434	C6425183	Friday, March 17, 1989	M	MUMBAI	200075.65	Sunday, August 7, 2016	7:22:00 PM	270	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T242747	C1410464	Thursday, April 20, 1989	M	MUMBAI	244598.86	Sunday, August 7, 2016	2:24:00 PM	350	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T242815	C2034247	Wednesday, May 31, 1989	M	MUMBAI	10463.65	Sunday, August 7, 2016	6:37:00 PM	486	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T242887	C1732455	Sunday, November 19, 1989	M	MUMBAI	53960.59	Sunday, August 7, 2016	7:09:00 PM	287	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T242990	C8239084	Tuesday, December 12, 1989	M	MUMBAI	121.72	Sunday, August 7, 2016	10:42:00 PM	297	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T243378	C3159852	Monday, January 2, 1989	M	MUMBAI	3733.19	Sunday, August 7, 2016	11:49:00 PM	380	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T243764	C8814057	Saturday, January 7, 1989	M	MUMBAI	9154.5	Sunday, August 7, 2016	3:18:00 PM	290	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T245117	C2937818	Thursday, October 26, 1989	M	MUMBAI	50947.92	Sunday, August 7, 2016	7:00:00 PM	2464.83	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T245413	C4122336	Monday, November 13, 1989	M	MUMBAI	5577.6	Sunday, August 7, 2016	7:16:00 PM	123	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T245596	C5332162	Sunday, October 1, 1989	M	MUMBAI	11832.41	Friday, August 12, 2016	2:26:00 AM	310	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T245613	C2117374	Wednesday, November 8, 1989	M	MUMBAI	19450.36	Sunday, August 7, 2016	11:31:00 PM	190	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T245639	C8198845	Monday, December 11, 1989	M	MUMBAI	10176.12	Sunday, August 7, 2016	7:39:00 PM	742	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T246327	C5975844	Friday, August 18, 1989	M	MUMBAI	11586.66	Sunday, August 7, 2016	7:59:00 PM	6139.52	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T246337	C1225185	Friday, March 17, 1989	M	MUMBAI	200075.65	Sunday, August 7, 2016	7:22:00 PM	72	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T246440	C2010351	Saturday, April 1, 1989	M	MUMBAI	256410.26	Friday, August 12, 2016	6:18:00 AM	149	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T246521	C6822673	Wednesday, November 29, 1989	M	MUMBAI	438265.09	Friday, August 12, 2016	2:58:00 AM	557	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T246548	C7442817	Friday, September 29, 1989	M	MUMBAI	5850.72	Friday, August 12, 2016	1:21:00 AM	461.93	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T246850	C1921729	Tuesday, September 26, 1989	M	MUMBAI	3352.9	Sunday, August 7, 2016	11:26:00 PM	210	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T246873	C7710326	Tuesday, August 8, 1989	M	MUMBAI	25200.88	Friday, August 12, 2016	12:23:00 AM	1085	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T246893	C5831815	Tuesday, October 17, 1989	M	MUMBAI	22042.15	Friday, August 12, 2016	12:37:00 AM	170	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T247495	C6431013	Wednesday, January 4, 1989	M	MUMBAI	49034.02	Sunday, August 7, 2016	9:41:00 PM	600	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T247564	C2442238	Saturday, October 14, 1989	M	MUMBAI	57645.88	Sunday, August 7, 2016	11:22:00 PM	948	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T247728	C5541955	Monday, January 30, 1989	M	MUMBAI	53937.32	Sunday, August 7, 2016	10:08:00 PM	200	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T247932	C2011367	Tuesday, June 20, 1989	M	MUMBAI	30113.57	Friday, August 12, 2016	9:09:00 AM	328.4	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T248334	C2710653	Friday, September 29, 1989	M	MUMBAI	53630.4	Friday, August 12, 2016	11:21:00 AM	989.1	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T248388	C3255440	Thursday, May 4, 1989	M	MUMBAI	1151.08	Sunday, August 7, 2016	3:07:00 PM	410	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T248465	C8339071	Tuesday, December 12, 1989	M	MUMBAI	121.72	Sunday, August 7, 2016	2:03:00 PM	520	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T248652	C3128179	Saturday, April 8, 1989	M	MUMBAI	14412.94	Sunday, August 7, 2016	8:40:00 PM	4511	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T248851	C9044658	Wednesday, May 17, 1989	M	MUMBAI	18123.34	Friday, August 12, 2016	11:03:00 AM	152	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T249173	C4612431	Wednesday, September 13, 1989	M	MUMBAI	66142.07	Sunday, August 7, 2016	3:44:00 PM	805	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T249331	C7833517	Saturday, June 10, 1989	M	MUMBAI	9342.78	Friday, August 12, 2016	4:13:00 AM	490	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T249528	C6133657	Thursday, August 31, 1989	M	MUMBAI	364640.41	Sunday, August 7, 2016	2:25:00 PM	291.43	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T249654	C5212338	Friday, January 6, 1989	M	MUMBAI	6036.19	Sunday, August 7, 2016	10:41:00 PM	30	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T249744	C6959870	Monday, January 2, 1989	M	MUMBAI	3733.19	Sunday, August 7, 2016	9:57:00 PM	776	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T250011	C5034131	Friday, July 7, 1989	M	MUMBAI	57932.37	Sunday, August 7, 2016	9:16:00 PM	597	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T250054	C2146186	Monday, April 3, 1989	M	MUMBAI	366.06	Sunday, August 7, 2016	9:30:00 PM	1673	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T250270	C1442521	Saturday, April 29, 1989	M	MUMBAI	299708.08	Sunday, August 7, 2016	10:27:00 PM	343	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T250304	C1738642	Saturday, October 7, 1989	M	MUMBAI	116459.8	Sunday, August 7, 2016	9:44:00 PM	155	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T250391	C5238634	Saturday, October 7, 1989	M	MUMBAI	116459.8	Sunday, August 7, 2016	8:38:00 PM	3332.5	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T250505	C2883636	Friday, September 29, 1989	M	MUMBAI	126984.13	Sunday, August 7, 2016	8:54:00 PM	590.06	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T250924	C4912367	Friday, January 6, 1989	M	MUMBAI	6036.19	Sunday, August 7, 2016	11:08:00 PM	30	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T251179	C7911781	Sunday, December 3, 1989	M	MUMBAI	3232.24	Friday, August 12, 2016	10:33:00 AM	722.83	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T251394	C2438675	Saturday, October 7, 1989	M	MUMBAI	116459.8	Sunday, August 7, 2016	9:07:00 PM	3388	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T251660	C8121863	Friday, September 8, 1989	M	MUMBAI	34.23	Sunday, August 7, 2016	10:04:00 PM	1085	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T252022	C8334175	Friday, July 7, 1989	M	MUMBAI	57932.37	Sunday, August 7, 2016	9:36:00 PM	440.26	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T252072	C7617350	Wednesday, November 8, 1989	M	MUMBAI	19450.36	Sunday, August 7, 2016	8:47:00 PM	640	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T252184	C2666942	Wednesday, May 24, 1989	M	MUMBAI	10486.55	Friday, August 12, 2016	9:32:00 AM	435.86	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T252259	C8540116	Monday, August 21, 1989	M	MUMBAI	10264.07	Friday, August 12, 2016	12:05:00 AM	320	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T252267	C6635452	Thursday, February 2, 1989	M	MUMBAI	84.16	Friday, August 12, 2016	12:53:00 AM	900	27	Valid	Aug-16	Friday	26-35	27	Cluster1
T252444	C6766929	Wednesday, May 24, 1989	M	MUMBAI	10486.55	Friday, August 12, 2016	9:30:00 AM	797.82	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T252723	C7366133	Saturday, January 7, 1989	M	MUMBAI	22968.41	Friday, August 12, 2016	2:07:00 PM	432	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T252732	C4337477	Saturday, May 13, 1989	M	MUMBAI	354155.7	Friday, August 12, 2016	12:51:00 PM	47	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T252950	C6618848	Monday, September 25, 1989	M	MUMBAI	606.32	Sunday, August 7, 2016	10:54:00 PM	283.18	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T253166	C6555425	Thursday, May 4, 1989	M	MUMBAI	1151.08	Sunday, August 7, 2016	5:42:00 PM	147	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T253325	C2511334	Tuesday, June 20, 1989	M	MUMBAI	30113.57	Friday, August 12, 2016	9:08:00 AM	328.4	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T253393	C5022738	Tuesday, December 5, 1989	M	MUMBAI	9609.96	Friday, August 12, 2016	1:46:00 PM	723	27	Valid	Aug-16	Friday	26-35	27	Cluster1
T253417	C2237049	Sunday, January 1, 1989	M	MUMBAI	1967.67	Friday, August 12, 2016	11:45:00 AM	240	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T253503	C2118838	Monday, September 25, 1989	M	MUMBAI	606.32	Friday, August 12, 2016	7:48:00 AM	141.91	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T253519	C7541782	Thursday, April 27, 1989	M	MUMBAI	49738.58	Friday, August 12, 2016	8:52:00 AM	2000	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T254006	C4628891	Tuesday, December 26, 1989	M	MUMBAI	187159.93	Sunday, August 7, 2016	10:37:00 PM	760	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T254090	C8517366	Wednesday, August 2, 1989	M	MUMBAI	16788.91	Friday, August 12, 2016	8:27:00 AM	230	27	Valid	Aug-16	Friday	26-35	27	Cluster1
T254119	C6580037	Friday, June 16, 1989	M	MUMBAI	55.42	Friday, August 12, 2016	8:41:00 AM	450	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T254468	C6583622	Friday, September 29, 1989	M	MUMBAI	126984.13	Friday, August 12, 2016	9:19:00 AM	50	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T254923	C7141332	Saturday, June 10, 1989	M	MUMBAI	51653.76	Sunday, August 7, 2016	10:25:00 PM	610	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T255427	C4412334	Friday, January 6, 1989	M	MUMBAI	6036.19	Sunday, August 7, 2016	10:53:00 PM	30	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T255444	C7811350	Tuesday, October 24, 1989	M	MUMBAI	22595.91	Sunday, August 7, 2016	11:43:00 PM	1243	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T255680	C6783115	Friday, March 31, 1989	M	MUMBAI	34461.48	Sunday, August 7, 2016	11:53:00 PM	1030	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T255683	C2738666	Saturday, October 7, 1989	M	MUMBAI	116459.8	Sunday, August 7, 2016	10:59:00 PM	2196	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T255907	C6022681	Wednesday, November 29, 1989	M	MUMBAI	438265.09	Friday, August 12, 2016	11:40:00 AM	999	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T256262	C6733079	Friday, March 17, 1989	M	MUMBAI	179202.62	Friday, August 12, 2016	11:30:00 AM	2991	27	Valid	Aug-16	Friday	26-35	27	Cluster1
T256704	C6023114	Tuesday, May 9, 1989	M	MUMBAI	4416.32	Friday, August 12, 2016	3:15:00 PM	669	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T256738	C1940646	Monday, March 20, 1989	M	MUMBAI	244656.14	Friday, August 12, 2016	3:20:00 PM	398	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T257261	C2222380	Monday, November 13, 1989	M	MUMBAI	5577.6	Friday, August 12, 2016	5:03:00 PM	261	27	Valid	Aug-16	Friday	26-35	27	Cluster1
T257413	C6918360	Friday, June 9, 1989	M	MUMBAI	122789.81	Friday, August 12, 2016	9:26:00 AM	27706.64	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T257555	C3364014	Tuesday, August 22, 1989	M	MUMBAI	121.76	Friday, August 12, 2016	11:49:00 AM	3700	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T257692	C3639526	Monday, March 6, 1989	M	MUMBAI	2523.09	Friday, August 12, 2016	1:54:00 PM	1111	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T257968	C7215369	Monday, August 14, 1989	M	MUMBAI	9663.7	Friday, August 12, 2016	11:01:00 AM	249	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T258054	C5326350	Friday, July 7, 1989	M	MUMBAI	45862.13	Friday, August 12, 2016	3:56:00 PM	3299	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T258064	C1115320	Monday, August 14, 1989	M	MUMBAI	9663.7	Friday, August 12, 2016	1:42:00 PM	1340	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T258261	C3714830	Sunday, June 18, 1989	M	MUMBAI	6781.09	Friday, August 12, 2016	11:24:00 AM	650	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T258326	C8930431	Friday, March 10, 1989	M	MUMBAI	477822.9	Friday, August 12, 2016	12:40:00 PM	202	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T258695	C6730532	Monday, January 23, 1989	M	MUMBAI	108724.36	Friday, August 12, 2016	12:38:00 PM	204	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T258699	C3115283	Thursday, August 24, 1989	M	MUMBAI	552.34	Friday, August 12, 2016	11:28:00 AM	1010	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T258759	C5326054	Monday, August 7, 1989	M	MUMBAI	6947.84	Friday, August 12, 2016	11:50:00 AM	831	27	Valid	Aug-16	Friday	26-35	27	Cluster1
T258762	C7511356	Tuesday, October 24, 1989	M	MUMBAI	22595.91	Friday, August 12, 2016	11:49:00 AM	379	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T258871	C3362865	Saturday, November 4, 1989	M	MUMBAI	89826.84	Friday, August 12, 2016	4:01:00 PM	5379.87	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T259020	C3636229	Friday, July 21, 1989	M	MUMBAI	34605.84	Friday, August 12, 2016	6:03:00 PM	574	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T259024	C4424943	Wednesday, June 28, 1989	M	MUMBAI	2848.86	Friday, August 12, 2016	5:35:00 PM	330	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T259351	C2262850	Saturday, November 4, 1989	M	MUMBAI	89826.84	Friday, August 12, 2016	3:09:00 PM	1539.74	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T259460	C1128170	Thursday, October 5, 1989	M	MUMBAI	25881.15	Friday, August 12, 2016	5:18:00 PM	200	27	Valid	Aug-16	Friday	26-35	27	Cluster1
T260151	C1030569	Monday, January 23, 1989	M	MUMBAI	108724.36	Friday, August 12, 2016	12:53:00 PM	200	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T260201	C8028189	Thursday, October 5, 1989	M	MUMBAI	25881.15	Friday, August 12, 2016	5:45:00 PM	719	27	Valid	Aug-16	Friday	26-35	27	Cluster1
T260235	C7822669	Wednesday, November 29, 1989	M	MUMBAI	107082.92	Friday, August 12, 2016	2:26:00 PM	390	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T260856	C4268226	Monday, October 9, 1989	M	MUMBAI	193874.25	Friday, August 12, 2016	3:17:00 PM	7775	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T260960	C3723512	Thursday, July 27, 1989	M	MUMBAI	36953.85	Friday, August 12, 2016	12:46:00 PM	105	27	Valid	Aug-16	Friday	26-35	27	Cluster1
T261085	C1728161	Thursday, October 5, 1989	M	MUMBAI	25881.15	Friday, August 12, 2016	2:33:00 PM	4840	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T261146	C8734936	Sunday, January 15, 1989	M	MUMBAI	2074.98	Friday, August 12, 2016	1:24:00 PM	20	27	Valid	Aug-16	Friday	26-35	27	Cluster1
T261151	C6015458	Saturday, February 25, 1989	M	MUMBAI	121466.34	Friday, August 12, 2016	1:09:00 PM	150	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T261319	C9028130	Thursday, October 5, 1989	M	MUMBAI	25881.15	Friday, August 12, 2016	2:34:00 PM	4890	27	Valid	Aug-16	Friday	26-35	27	Cluster1
T261441	C8417179	Tuesday, February 28, 1989	M	MUMBAI	20517.86	Friday, August 12, 2016	11:07:00 AM	127	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T261690	C5815330	Monday, August 14, 1989	M	MUMBAI	9663.7	Friday, August 12, 2016	2:22:00 PM	599	27	Valid	Aug-16	Friday	26-35	27	Cluster1
